zip,city,longitude,latitude,pop,state 
15320,Carmichaels,-79.971007,39.882548,6702,PA
15321,Cecil,-80.20437,40.322813,3257,PA
15322,Clarksville,-80.012386,39.994064,3186,PA
15323,Claysville,-80.385904,40.137557,6836,PA
15324,Cokeburg,-80.065152,40.100801,854,PA
15327,Dilliner,-79.977135,39.755536,2407,PA
15329,Prosperity,-80.261257,40.0224,1633,PA
15330,Eighty Four,-80.062695,40.186821,5021,PA
15331,Ellsworth,-80.020364,40.107321,1040,PA
15332,Finleyville,-79.97531,40.259301,8838,PA
15333,Fredericktown,-80.030937,40.023749,770,PA
15337,Graysville,-80.395223,39.909165,468,PA
15338,Greensboro,-79.93992,39.804482,2164,PA
15340,Hickory,-80.302508,40.292511,2064,PA
15341,Holbrook,-80.338455,39.848878,1247,PA
15342,Houston,-80.220937,40.242492,6060,PA
15344,Jefferson,-80.050286,39.933391,2154,PA
15345,Marianna,-80.114506,40.033067,2695,PA
15346,Mather,-80.085353,39.945226,2856,PA
15349,Davistown,-80.096763,39.744289,1719,PA
15352,New Freeport,-80.454228,39.750728,833,PA
15353,Nineveh,-80.312809,39.974328,884,PA
15357,Rices Landing,-79.985701,39.943993,2095,PA
15359,Rogersville,-80.283665,39.900515,313,PA
15360,Scenery Hill,-80.091414,40.099378,2027,PA
15362,Spraggs,-80.262186,39.761038,1682,PA
15363,Strabane,-80.146156,40.216914,2386,PA
15364,Sycamore,-80.228199,39.95273,395,PA
15367,Venetia,-80.059849,40.275451,3568,PA
15370,Waynesburg,-80.179524,39.891691,11246,PA
15376,West Alexander,-80.497769,40.106514,1642,PA
15377,West Finley,-80.440806,39.991397,1313,PA
15380,Wind Ridge,-80.464665,39.897106,554,PA
15401,Uniontown,-79.728216,39.889733,34582,PA
15410,Adah,-79.890827,39.883101,596,PA
15411,Addison,-79.319334,39.761195,1158,PA
15412,Allenport,-79.854194,40.089845,665,PA
15413,Allison,-79.875675,39.982566,326,PA
15417,West Brownsville,-79.920609,40.02671,9133,PA
15419,California,-79.895319,40.062529,5778,PA
15423,Coal Center,-79.8839,40.097272,482,PA
15424,Listonburg,-79.351304,39.821247,1998,PA
15425,South Connellsvi,-79.587838,40.025037,25516,PA
15427,Daisytown,-79.967036,40.074349,1858,PA
15428,Dawson,-79.660224,40.063767,1673,PA
15431,Dunbar,-79.64305,39.972171,2947,PA
15432,Dunlevy,-79.862703,40.115077,417,PA
15433,East Millsboro,-79.966442,39.982214,104,PA
15434,Elco,-79.875836,40.079671,373,PA
15436,Fairchance,-79.755051,39.822876,1918,PA
15437,Farmington,-79.583185,39.806995,3296,PA
15438,Fayette City,-79.836584,40.098799,921,PA
15440,Gibbon Glade,-79.573603,39.736357,94,PA
15442,Grindstone,-79.840447,40.008415,6843,PA
15444,Hiller,-79.899936,40.004496,2028,PA
15445,Hopwood,-79.705945,39.868868,3367,PA
15446,Indian Head,-79.393387,40.020195,181,PA
15450,La Belle,-79.937024,39.973829,2169,PA
15451,Lake Lynn,-79.86184,39.750065,2217,PA
15456,Lemont Furnace,-79.647684,39.931057,1638,PA
15458,Lamberton,-79.859022,39.890185,4703,PA
15459,Markleysburg,-79.46003,39.759723,2052,PA
15461,Grays Landing,-79.893813,39.83495,6033,PA
15462,Melcroft,-79.3587,40.064789,77,PA
15463,Merrittstown,-79.874447,39.964854,1830,PA
15464,Mill Run,-79.462219,39.967985,1972,PA
15468,New Salem,-79.80407,39.940747,4509,PA
15469,Normalville,-79.415061,40.041793,3814,PA
15470,Ohiopyle,-79.48846,39.873202,815,PA
15472,Oliver,-79.715601,39.911659,2395,PA
15473,Layton,-79.754384,40.085724,1833,PA
15474,Point Marion,-79.898986,39.735124,1474,PA
15475,Republic,-79.902914,39.961427,641,PA
15477,Roscoe,-79.865617,40.078686,802,PA
15478,Smithfield,-79.81268,39.792306,2163,PA
15479,Van Meter,-79.731277,40.144267,1009,PA
15480,Smock,-79.767828,39.996096,986,PA
15482,Star Junction,-79.755461,40.083198,2803,PA
15483,Stockdale,-79.850103,40.082567,630,PA
15486,Vanderbilt,-79.695518,40.024581,2706,PA
15488,Waltersburg,-79.780336,39.990465,237,PA
15490,White,-79.425117,40.072596,138,PA
15501,Somerset,-79.080814,40.024813,18303,PA
15521,Alum Bank,-78.620591,40.185833,2175,PA
15522,Bedford,-78.526071,39.990838,10788,PA
15530,Berlin,-78.963692,39.918847,4459,PA
15531,Boswell,-79.036179,40.191807,1681,PA
15533,Breezewood,-78.245271,39.990521,999,PA
15534,Buffalo Mills,-78.69962,39.922025,445,PA
15535,Clearville,-78.43918,39.853284,2304,PA
15536,Crystal Spring,-78.225836,39.919973,643,PA
15537,Everett,-78.371315,40.009808,7289,PA
15538,Glencoe,-78.827522,39.909046,1350,PA
15540,Fort Hill,-79.23535,39.877282,305,PA
15541,Friedens,-78.903298,40.010997,2065,PA
15542,Garrett,-79.061561,39.864581,520,PA
15545,Hyndman,-78.733512,39.804857,2732,PA
15546,Jenners,-79.054571,40.147321,4586,PA
15550,Manns Choice,-78.642259,39.980787,1579,PA
15551,Markleton,-79.287851,39.869096,288,PA
15552,Meyersdale,-79.026141,39.790489,9276,PA
15554,New Paris,-78.588569,40.118876,3982,PA
15557,Rockwood,-79.186546,39.937296,5125,PA
15558,Salisbury,-79.083516,39.753052,716,PA
15559,Schellsburg,-78.648194,40.04869,1523,PA
15562,Springs,-79.08895,39.748895,82,PA
15563,Stoystown,-78.955978,40.109886,2690,PA
15601,Greensburg,-79.542439,40.307359,52186,PA
15610,Acme,-79.482747,40.104891,3862,PA
15611,Adamsburg,-79.656469,40.312577,255,PA
15612,Alverton,-79.558608,40.127866,2166,PA
15613,Apollo,-79.577158,40.556481,18588,PA
15615,Ardara,-79.733533,40.362993,450,PA
15616,Armbrust,-79.553884,40.236097,500,PA
15617,Arona,-79.659104,40.26799,397,PA
15618,Avonmore,-79.485264,40.522125,3306,PA
15620,Bradenville,-79.309679,40.296094,139,PA
15622,Champion,-79.324719,40.043976,109,PA
15625,Darragh,-79.678036,40.260377,159,PA
15626,Delmont,-79.57638,40.413901,2852,PA
15627,Derry,-79.332585,40.334931,10610,PA
15628,Donegal,-79.381043,40.099613,584,PA
15631,Everson,-79.587277,40.091144,868,PA
15632,Export,-79.611021,40.425185,8364,PA
15634,Grapeville,-79.603189,40.303804,683,PA
15636,Harrison City,-79.679754,40.372455,12018,PA
15637,Herminie,-79.717164,40.245485,3820,PA
15639,Hunker,-79.582364,40.214947,1592,PA
15641,Hyde Park,-79.589884,40.631102,542,PA
15642,North Huntingdon,-79.723855,40.319227,36415,PA
15644,Jeannette,-79.614412,40.32947,20989,PA
15646,Jones Mills,-79.339933,40.07977,226,PA
15647,Larimer,-79.736627,40.351842,1731,PA
15650,Latrobe,-79.410278,40.292625,29529,PA
15655,Laughlintown,-79.18058,40.208025,436,PA
15656,Leechburg,-79.620101,40.634398,11552,PA
15658,Wilpen,-79.236666,40.245133,9229,PA
15661,Loyalhanna,-79.344157,40.30199,564,PA
15663,Madison,-79.675978,40.246669,539,PA
15665,Manor,-79.671221,40.33822,3848,PA
15666,Mount Pleasant,-79.513383,40.174179,15336,PA
15668,Murrysville,-79.684154,40.446674,10965,PA
15670,New Alexandria,-79.396594,40.398112,2658,PA
15671,New Derry,-79.300863,40.333334,2950,PA
15672,New Stanton,-79.618187,40.223345,3237,PA
15675,Penn,-79.641336,40.330081,619,PA
15677,Rector,-79.247331,40.186444,376,PA
15678,Rillton,-79.728211,40.282454,1050,PA
15679,Ruffs Dale,-79.627743,40.158458,6385,PA
15681,Saltsburg,-79.442844,40.479239,3922,PA
15683,Scottdale,-79.593017,40.102948,6132,PA
15684,Slickville,-79.506654,40.465347,318,PA
15686,Spring Church,-79.454487,40.615329,1291,PA
15687,Stahlstown,-79.344473,40.138593,2555,PA
15688,Tarrs,-79.566101,40.161915,385,PA
15690,Park,-79.565531,40.605883,9409,PA
15692,Westmoreland Cit,-79.547696,40.276802,2293,PA
15697,Youngwood,-79.582291,40.239482,3319,PA
15698,Yukon,-79.684941,40.215529,726,PA
15701,Indiana,-79.159596,40.619628,28962,PA
15711,Anita,-78.966637,41.001806,586,PA
15713,Aultman,-79.219791,40.540083,162,PA
15714,Barnesboro,-78.777058,40.673307,3878,PA
15716,Black Lick,-79.193231,40.466905,1100,PA
15717,Blairsville,-79.253329,40.441262,9738,PA
15720,Brush Valley,-79.058765,40.528565,1811,PA
15721,Burnside,-78.786488,40.813431,350,PA
15722,Carrolltown,-78.703676,40.589054,2644,PA
15724,Cherry Tree,-78.847357,40.755387,2220,PA
15725,Clarksburg,-79.367676,40.503933,1369,PA
15728,Clymer,-79.011863,40.668811,1499,PA
15729,Commodore,-78.913371,40.701588,3259,PA
15730,Coolspring,-78.922015,40.951816,44,PA
15732,Creekside,-79.201396,40.719892,2198,PA
15739,Ernest,-79.096937,40.704255,3841,PA
15742,Glen Campbell,-78.855538,40.850766,1308,PA
15744,Hamilton,-79.093987,40.921432,0,PA
15747,Home,-79.164082,40.783441,926,PA
15748,Graceton,-79.183942,40.538375,3677,PA
15753,La Jose,-78.62337,40.830118,1119,PA
15754,Lucernemines,-79.157349,40.545313,3227,PA
15757,Mc Gees Mills,-78.72039,40.889251,1792,PA
15758,Marchand,-79.045151,40.875411,1302,PA
15759,Marion Center,-79.02524,40.78135,2085,PA
15760,Marsteller,-78.813356,40.65004,959,PA
15762,Nicktown,-78.811394,40.601623,1395,PA
15763,Northpoint,-79.125657,40.903703,49,PA
15764,Oliveburg,-79.038197,40.996379,8,PA
15765,Penn Run,-78.971597,40.626825,4258,PA
15767,Punxsutawney,-78.968056,40.947937,12377,PA
15770,Ringgold,-79.176581,40.999731,692,PA
15771,Rochester Mills,-78.997985,40.819482,253,PA
15772,Rossiter,-78.941353,40.884553,1858,PA
15773,Saint Benedict,-78.738332,40.611845,1544,PA
15774,Shelocta,-79.31907,40.638787,7854,PA
15775,Spangler,-78.769061,40.648082,2851,PA
15776,Sprankle Mills,-79.077809,41.01846,980,PA
15777,Starford,-78.980317,40.700971,850,PA
15778,Timblin,-79.20135,40.968387,178,PA
15780,Valier,-79.083263,40.922851,44,PA
15784,Worthville,-79.138685,41.023767,65,PA
15801,Du Bois,-78.752698,41.126039,17345,PA
15821,Benezett,-78.357621,41.325318,243,PA
15823,Brockport,-78.712829,41.28217,1646,PA
15824,Brockway,-78.811568,41.240564,6361,PA
15825,Hazen,-79.064101,41.159986,9303,PA
15827,Byrnedale,-78.505126,41.286459,1892,PA
15828,Clarington,-79.146557,41.323272,311,PA
15829,Corsica,-79.175567,41.182983,1070,PA
15832,Driftwood,-78.163194,41.376396,526,PA
15834,Emporium,-78.25361,41.517689,5219,PA
15840,Falls Creek,-78.812791,41.145505,1422,PA
15845,Johnsonburg,-78.67826,41.492823,3350,PA
15846,Kersey,-78.60152,41.356271,3392,PA
15848,Luthersburg,-78.742758,41.05321,2249,PA
15849,Penfield,-78.579111,41.208519,1395,PA
15851,Reynoldsville,-78.896147,41.062935,8758,PA
15853,Portland Mills,-78.729715,41.431566,7419,PA
15856,Rockton,-78.657662,41.080571,833,PA
15857,Saint Marys,-78.550533,41.428949,14020,PA
15860,Sigel,-79.053957,41.309921,1103,PA
15861,Sinnamahoning,-78.06607,41.376197,168,PA
15864,Summerville,-79.172583,41.105822,1749,PA
15865,Sykesville,-78.819508,41.05137,1387,PA
15868,Weedville,-78.495165,41.268502,195,PA
15870,Wilcox,-78.682295,41.573471,1870,PA
15901,Johnstown,-78.91408,40.325957,6649,PA
15902,Johnstown,-78.896905,40.307787,16012,PA
15904,Johnstown,-78.865383,40.285026,16858,PA
15905,Johnstown,-78.943006,40.307188,22509,PA
15906,Johnstown,-78.938317,40.352193,13249,PA
15909,Johnstown,-78.862284,40.387965,7944,PA
15920,Armagh,-79.013055,40.442452,2839,PA
15923,Bolivar,-79.160546,40.367289,2043,PA
15924,Cairnbrook,-78.810082,40.114472,2178,PA
15926,Central City,-78.844753,40.091257,2886,PA
15927,Colver,-78.778432,40.541086,1531,PA
15928,Davidsville,-78.936333,40.224451,244,PA
15931,Ebensburg,-78.726294,40.480105,9386,PA
15935,Hollsopple,-78.951471,40.234301,7012,PA
15936,Hooversville,-78.914071,40.148776,731,PA
15938,Lilly,-78.62306,40.423844,2252,PA
15940,Loretto,-78.629357,40.510484,2771,PA
15942,Mineral Point,-78.835201,40.379253,420,PA
15943,Nanty Glo,-78.837504,40.470435,4680,PA
15944,New Florence,-79.096803,40.382266,3949,PA
15945,Parkhill,-78.869432,40.359385,120,PA
15946,Puritan,-78.671753,40.384201,8160,PA
15949,Robinson,-79.137928,40.407655,829,PA
15951,Saint Michael,-78.782999,40.336248,1425,PA
15952,Salix,-78.743704,40.300627,6215,PA
15953,Seanor,-78.890897,40.231191,18,PA
15954,Seward,-79.023224,40.409907,1348,PA
15955,Sidman,-78.745966,40.329873,1235,PA
15956,South Fork,-78.788671,40.362877,2497,PA
15957,Strongstown,-78.912961,40.56279,678,PA
15958,Summerhill,-78.755979,40.388959,2215,PA
15960,Twin Rocks,-78.860488,40.518254,1535,PA
15961,Vintondale,-78.94267,40.493949,2141,PA
15963,Windber,-78.830289,40.228695,11421,PA
16001,Bon Aire,-79.902717,40.862096,55158,PA
16020,Boyers,-79.904692,41.109205,974,PA
16022,Bruin,-79.729051,41.057078,637,PA
16023,Marwood,-79.770851,40.779723,3483,PA
16025,Chicora,-79.746237,40.945768,4673,PA
16028,East Brady,-79.630187,40.974373,2069,PA
16030,Eau Claire,-79.798093,41.13478,371,PA
16033,Evans City,-80.059195,40.780795,6859,PA
16034,Fenelton,-79.737152,40.855464,1753,PA
16036,Foxburg,-79.653443,41.160239,988,PA
16037,Harmony,-80.138117,40.849646,2049,PA
16038,Harrisville,-79.979639,41.163087,3617,PA
16040,Hilliards,-79.821456,41.100894,1092,PA
16041,Karns City,-79.716017,41.002193,3032,PA
16045,Lyndora,-79.921401,40.855071,2232,PA
16046,Mars,-80.035769,40.700514,10192,PA
16049,Parker,-79.688888,41.100891,3131,PA
16050,Petrolia,-79.771069,41.044208,491,PA
16051,Portersville,-80.172965,40.948651,3642,PA
16052,Prospect,-80.067903,40.904941,2224,PA
16053,Renfrew,-79.977004,40.810003,3180,PA
16055,Sarver,-79.74243,40.714285,8370,PA
16056,Saxonburg,-79.835222,40.736099,4693,PA
16057,Slippery Rock,-80.046847,41.045412,12443,PA
16059,Valencia,-79.923527,40.701831,6437,PA
16061,West Sunbury,-79.875134,41.002601,1999,PA
16063,Zelienople,-80.128564,40.73136,18300,PA
16101,New Castle,-80.328449,40.99222,36694,PA
16102,New Castle,-80.390704,40.967745,7186,PA
16105,Neshannock,-80.342191,41.033502,14292,PA
16110,Adamsville,-80.376544,41.506677,287,PA
16111,Atlantic,-80.286251,41.533313,2390,PA
16112,Bessemer,-80.493689,40.975493,1611,PA
16114,Clarks Mills,-80.175223,41.385141,1351,PA
16115,Darlington,-80.455611,40.796839,3397,PA
16116,Edinburg,-80.463178,41.027614,3240,PA
16117,Ellport,-80.274606,40.859024,19193,PA
16120,Enon Valley,-80.461182,40.8721,2421,PA
16121,Farrell,-80.494442,41.210995,7619,PA
16123,Fombell,-80.207312,40.812527,2611,PA
16124,Fredonia,-80.269871,41.324141,1772,PA
16125,Shenango,-80.380344,41.399403,19982,PA
16127,Grove City,-80.084138,41.160704,14568,PA
16130,Hadley,-80.153544,41.43302,3623,PA
16131,Hartstown,-80.381321,41.550875,406,PA
16133,Jackson Center,-80.103726,41.280134,1959,PA
16134,Westford,-80.456459,41.506031,3328,PA
16137,Mercer,-80.234018,41.23254,11036,PA
16141,New Galilee,-80.393904,40.856891,1852,PA
16142,New Wilmington,-80.324541,41.138155,9268,PA
16143,Pulaski,-80.468515,41.094215,3898,PA
16145,Sandy Lake,-80.04974,41.338337,843,PA
16146,Sharon,-80.499342,41.231552,17457,PA
16148,Hermitage,-80.45303,41.232601,14573,PA
16150,Sharpsville,-80.465642,41.267648,8962,PA
16153,Stoneboro,-80.097613,41.34385,2249,PA
16154,Transfer,-80.419742,41.324401,2662,PA
16156,Volant,-80.244129,41.093767,2114,PA
16157,Wampum,-80.339184,40.881879,5466,PA
16159,West Middlesex,-80.452759,41.174054,5604,PA
16201,Kittanning,-79.510675,40.815516,19140,PA
16210,Adrian,-79.507444,40.904902,726,PA
16212,Cadogan,-79.579827,40.75392,427,PA
16213,Callensburg,-79.55695,41.132379,688,PA
16214,Clarion,-79.377268,41.212272,8740,PA
16217,Cooksburg,-79.19708,41.338366,36,PA
16218,Cowansville,-79.594607,40.922985,1089,PA
16222,Dayton,-79.268551,40.874101,1974,PA
16224,Fairmount City,-79.278405,41.042861,2104,PA
16225,Fisher,-79.247033,41.266737,407,PA
16226,Ford City,-79.51222,40.738407,6576,PA
16229,Freeport,-79.662991,40.703277,4517,PA
16232,Knox,-79.519404,41.224518,7489,PA
16233,Leeper,-79.302179,41.367074,487,PA
16234,Limestone,-79.299292,41.133396,1686,PA
16235,Lucinda,-79.375372,41.312377,1281,PA
16236,Mc Grann,-79.53086,40.76929,3844,PA
16238,Manorville,-79.521333,40.786256,418,PA
16239,Marienville,-79.130581,41.462237,1374,PA
16240,Mayport,-79.261701,40.99059,1058,PA
16242,New Bethlehem,-79.352654,40.9999,4698,PA
16248,Huey,-79.510677,41.039434,3629,PA
16249,Rural Valley,-79.299102,40.788488,3499,PA
16254,Shippenville,-79.433199,41.247491,2448,PA
16255,Sligo,-79.480485,41.11394,1213,PA
16256,Smicksburg,-79.161432,40.837193,2236,PA
16258,Strattanville,-79.308188,41.195498,2086,PA
16259,Templeton,-79.449884,40.941884,1654,PA
16260,Vowinckel,-79.274553,41.378642,1615,PA
16262,Craigsville,-79.638525,40.834442,3065,PA
16301,Oil City,-79.691648,41.431936,19792,PA
16311,Carlton,-80.020302,41.481541,282,PA
16313,Clarendon,-79.171949,41.730224,422,PA
16314,Cochranton,-80.057269,41.520487,3010,PA
16316,Conneaut Lake,-80.308567,41.6189,3849,PA
16317,Cooperstown,-79.875676,41.497998,506,PA
16319,Cranberry,-79.719121,41.337184,353,PA
16321,East Hickory,-79.385483,41.5691,282,PA
16323,Franklin,-79.83089,41.404775,18357,PA
16326,Fryburg,-79.413401,41.371736,1880,PA
16327,Guys Mills,-79.971437,41.633265,2825,PA
16329,Irvine,-79.286303,41.843283,479,PA
16331,Kossuth,-79.588249,41.290215,43,PA
16332,Lickingville,-79.371516,41.3789,22,PA
16333,Ludlow,-78.924345,41.728409,612,PA
16334,Marble,-79.445929,41.326077,27,PA
16335,Meadville,-80.148787,41.633847,31290,PA
16340,Pittsfield,-79.419619,41.836629,3172,PA
16341,Pleasantville,-79.5685,41.586696,2211,PA
16342,Polk,-79.93461,41.358315,3159,PA
16345,Russell,-79.127079,41.946106,3833,PA
16346,Seneca,-79.675902,41.374436,3723,PA
16347,Sheffield,-79.034814,41.70053,2382,PA
16350,Sugar Grove,-79.318609,41.947542,3592,PA
16351,Tidioute,-79.375224,41.703008,2458,PA
16353,Tionesta,-79.366332,41.511616,2293,PA
16354,Titusville,-79.685494,41.638163,14509,PA
16360,Townville,-79.876679,41.685581,1047,PA
16362,Utica,-79.940292,41.479848,1863,PA
16364,Venus,-79.504765,41.376113,534,PA
16365,North Warren,-79.14286,41.845265,22507,PA
16371,Youngsville,-79.318708,41.853654,1853,PA
16372,Clintonville,-79.87338,41.20022,525,PA
16373,Emlenton,-79.746996,41.202769,3119,PA
16374,Kennerdell,-79.739313,41.284762,1318,PA
16401,Lundys Lane,-80.375273,41.885882,4286,PA
16402,Bear Lake,-79.461365,41.97006,1042,PA
16403,Cambridge Spring,-80.028003,41.794611,5770,PA
16404,Centerville,-79.79004,41.724316,2119,PA
16405,Columbus,-79.573073,41.938152,1751,PA
16406,Conneautville,-80.344516,41.745455,2542,PA
16407,Corry,-79.656742,41.922593,10654,PA
16410,Cranesville,-80.308528,41.916222,1783,PA
16411,East Springfield,-80.430336,41.979363,1318,PA
16412,Edinboro,-80.135604,41.875629,12914,PA
16415,Fairview,-80.239508,42.040741,7876,PA
16417,Girard,-80.317756,41.989573,8190,PA
16420,Grand Valley,-79.546944,41.77315,59,PA
16421,Harborcreek,-79.941648,42.176719,3533,PA
16423,Lake City,-80.338834,42.020361,3674,PA
16424,Espyville,-80.426911,41.663535,5520,PA
16426,Mc Kean,-80.147336,41.999035,4099,PA
16428,North East,-79.833179,42.200793,12531,PA
16433,Saegertown,-80.147857,41.726753,5094,PA
16434,Spartansburg,-79.684916,41.793648,2785,PA
16435,Springboro,-80.375276,41.811348,2131,PA
16436,Spring Creek,-79.56554,41.846832,191,PA
16438,Union City,-79.845464,41.893851,8890,PA
16440,Venango,-80.125353,41.791968,918,PA
16441,Waterford,-79.99963,41.960266,9247,PA
16442,Wattsburg,-79.836282,42.039114,2463,PA
16443,West Springfield,-80.46501,41.94646,1375,PA
16501,Erie,-80.08601,42.125962,1956,PA
16502,Erie,-80.097607,42.113332,18640,PA
16503,Erie,-80.063976,42.126506,19019,PA
16504,Erie,-80.05208,42.1108,17680,PA
16505,Presque Isle,-80.161902,42.097526,17753,PA
16506,Erie,-80.14844,42.073801,19269,PA
16507,Erie,-80.086424,42.131579,10936,PA
